docId,filename,filename,work_id,title,rating,category,relationship,character,additional tags,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,0 jake wolf back,1 ashley love baby,2 eyes back face,3 time school good,4 eyes back face,5 back looked asked,6 aro caius marcus,7 eyes back body,8 back eyes head,9 time human knew
41,AlternateTwilightMxM.txt,AlternateTwilightMxM.txt,25266988,Alternate Twilight (MxM),Mature,M/M,"Edward Cullen/Beau Swan, Carlisle Cullen/Esme Cullen, Jacob Black/Edward Cullen, Edward Cullen/Jacob Black/Beau Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Beau Swan, Edward Cullen, Charlie Swan, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Alice Cullen, Jasper Hale",0,2020-07-14,Updated,2020-10-15,86457,23/?,28,117,15,2902,3.649068808341519E-6,3.5161509655341913E-6,0.005313949326426839,0.013372411939219874,0.5833405651415121,0.10910260419413362,1.8433813796963186E-6,0.03605995648598345,4.269321109892606E-6,0.25279723499046064
42,Always.txt,Always.txt,26825233,Always,General Audiences,"Gen, M/M",Carlisle Cullen/Edward Cullen,"Carlisle Cullen, Edward Cullen, Renesmee Cullen",0,2020-10-04,Completed,2020-10-04,1722,1/1,4,8,0,197,0.017839934314595168,0.15597868823270739,0.24629196150875063,0.11783340981409661,1.6890115665244953E-4,0.19196854774673183,8.599463014627279E-5,0.08872836838338946,1.9916588822296367E-4,0.18090502832470715
43,AlwaysForeverJapserHale.txt,AlwaysForeverJapserHale.txt,26900182,"| Always, Forever | Japser Hale",Mature,Multi,"Jasper Hale/Original Female Character(s), Edward Cullen & Jasper Hale, Demetri (Twilight) & Felix (Twilight) & Jasper Hale & Original Character(s), Jasper Hale & You, Jasper Hale/Reader, Jasper Hale/ You, Jasper Hale/Original Character, Jasper Hale/Original Character(s), Alice Cullen/Jasper Hale/Reader","Jasper Hale, Edward Cullen, Alice Cullen, Carlisle Cullen, Rosalie Hale, Emmett Cullen, Esme Cullen, Jane (Twilight), Alec (Twilight), Felix (Twilight), Aro (Twilight), Marcus (Twilight), Caius (Twilight), The Volturi (Twilight), Original Volturi Character(s), Vampires (Twilight), Original Vampire - Character, Original vampire character - Character, Original Female Vampire, female antagonist - Character","POV Jasper Hale, Dark Jasper Hale, Fluff, Angst and Fluff and Smut, Fluff and Smut, Fluff and Hurt/Comfort, Angst, Light Angst, Romance, Drama & Romance, Tragic Romance, Vampires, Vampire Family, Character Turned Into Vampire, Vampire Turning, Vampire Love, vampire, A Vampire Romance, Original Vampire Character, Vampire OC, Badass, Badass Original Character, Female Vampire, Female Reader, Female Warrior, vampire powers, Volturi, Volturi Orginal Female character, Volturi Original Character, female main character, Forks Washington, Forks High School (Twilight), Teen Romance, Tragedy, Trauma, Good versus Evil, Undercover, Undercover Missions, In Love With The Enemy, Enemy Lovers, Enemies to Lovers, Enemies, Enemies to Friends to Lovers, Loss, Memory Loss, Original Character(s), Story Arc, Character Development, Character Death, Reborn - Freeform, Reborn vampire, Revenge, vengeance, Chaos, Angry Sex, Angry Kissing, Wall Sex",2020-10-08,Updated,2020-10-20,1260,2/?,0,11,3,157,2.0319759869345547E-4,1.9579609768031388E-4,0.13484293545091172,0.05053426522195993,0.05964159015380188,0.23489729627006095,0.26278901027426693,0.002370831264015921,2.377362124820378E-4,0.25428734145612675
44,ANaturalDisasteraTwilightfanfic.txt,ANaturalDisasteraTwilightfanfic.txt,26343466,A Natural Disaster; a Twilight fanfic,Not Rated,F/M,"Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Seth Clearwater/Jasper Hale, Quil Ateara V/Claire Young, Carlisle Cullen/Original Female Character(s)","Edward Cullen, Bella Swan, Carlisle Cullen, Emmett Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Seth Clearwater, Jacob Black's Pack (Twilight), Jacob Black","twilight - Freeform, Developing Relationship",2020-09-07,Updated,2020-09-07,2241,1/?,0,17,2,232,0.12573183143490071,1.1251849903389848E-4,0.28574698061635756,0.0014934557975487376,0.06402527607232257,5.587044413849423E-4,5.8989078689616286E-5,0.08069827696188639,0.07175924194675808,0.3698147251511174
45,andonthefourthday.txt,andonthefourthday.txt,25112869,and on the fourth day,Mature,Gen,Bella Swan & Victoria,"Bella Swan, Victoria (Twilight)","Implied/Referenced Character Death, Emotional Manipulation, Unhealthy Relationships, rosalie and bella's relationship is referenced but it she don't show up so..., it's not like i can put it in the rosella tag, Getting to Know Each Other, Death Threats, Victoria is her own warning",2020-07-12,Updated,2020-08-21,7190,2/4,75,234,40,2169,4.6591756583454125E-5,4.489464531947348E-5,0.0845558697095446,0.10303442873093067,4.622783118641484E-5,2.2292190128518182E-4,2.3536518778969686E-5,0.055499914549479244,0.4247567967738701,0.3317688175830219
46,Andromeda.txt,Andromeda.txt,24063235,Andromeda,Teen And Up Audiences,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan",Canon Rewrite,2020-05-07,Updated,2020-10-11,47975,9/?,36,71,19,1195,6.413552602508265E-6,6.179938050020787E-6,0.1003008916076111,0.12759711688070233,0.526830693984322,0.19932218762880113,3.2399014833978747E-6,5.589887741467277E-4,7.503699424001803E-6,0.04536678403285672
47,AndSoTheGirlCriedWolf.txt,AndSoTheGirlCriedWolf.txt,26311471,And So The Girl Cried Wolf,Teen And Up Audiences,F/M,"Jacob Black/Bella Swan, Edward Cullen/Bella Swan",0,twilight - Freeform,2020-09-06,Updated,2020-09-05,1137,1/?,0,2,1,39,0.030300414441256175,0.021043672715120955,0.10478989044086488,0.2898158717042407,0.1019690844853933,0.4103881754296507,1.2376960484352737E-4,5.467085162106234E-4,0.028030105540307604,0.012992307122111548
48,andyouseemsobruised.txt,andyouseemsobruised.txt,21376921,and you seem so bruised,Teen And Up Audiences,"Gen, Multi","Alice Cullen & Bella Swan, Bella Swan & Charlie Swan, Bella Swan & Carlisle Cullen, Edward Cullen & Bella Swan, Emmett Cullen & Rosalie Hale, Emmet Cullen & Bella Swan, Rosalie Hale & Bella Swan, Jasper Hale & Bella Swan, Esme Cullen & Bella Swan","Bella Swan, Cullen Family, Charlie Swan, Billy Black, Jacob Black","Emotional Hurt/Comfort, Family Dynamics, 90s References, Gun Violence, teach y'all kids gun safety, Self-Harm, Self-Hatred, pre-pubescent angst, Angst and Humor, Panic Attacks",2019-11-10,Updated,2020-07-26,17470,5/?,70,169,52,1363,0.0024460999387047083,1.7846462032972992E-4,0.20149271986648454,0.21364229493459758,0.014428734358425711,2.4403451317700378E-4,8.668824366040666E-6,0.020441383710049308,0.394156001932898,0.15296159730096728
49,AnEndingandABeginning.txt,AnEndingandABeginning.txt,25720414,An Ending and A Beginning,Mature,"F/M, Multi",Jasper/Peter/Bella,0,"Dom/sub, dominant males, Fair Slightly cruel Voltiare, Jasper and Alice were never mates, Jasper Beast is the Major",2020-08-04,Completed,2020-08-04,538,1/1,0,4,2,245,6.480256998119628E-4,6.244212728672535E-4,0.020333585394393932,0.0021730134110966026,6.42964010204418E-4,0.009215447326692692,0.17154505575838028,0.09316976206891095,7.581741932724912E-4,0.7008895508643694
50,ANewBeginning.txt,ANewBeginning.txt,26424283,A New Beginning,General Audiences,F/M,"Edward Cullen/Bella Swan, Jacob Black/Renesmee Cullen, Leah Clearwater/Demetri, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen, Sue Clearwater/Charlie Swan","Edward Cullen, Bella Swan, Charlie Swan, Renesmee Cullen, Jacob Black, Leah Clearwater, Seth Clearwater, Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale, Carlisle Cullen, Esme Cullen, Demetri (Twilight), Denali Coven (Twilight)","Love, Family Feels, Vampires, Half-Vampires",2020-09-12,Completed,2020-09-19,11173,2/2,0,19,1,468,0.17192598859731978,2.7995463679685355E-5,0.016538635265577206,6.457410228835097E-4,2.8826813526657804E-5,0.616445723713405,0.0044012015874151395,6.483017333232991E-5,0.0038722012479939184,0.18604885611486682
51,AnewHeart.txt,AnewHeart.txt,24301702,A new Heart,Teen And Up Audiences,F/M,Rosalie/Emmett,"Rosalie Hale, Emmett Cullen, Alice Cullen, Jasper Hale, Edward Cullen, Bella Cullen, Renesmee Cullen, Esme Cullen, Carlisle Cullen, Jacob Black, Fleur Rose Hale Cullen, Rosalie and Emmett's Daughter, Seth Clearwater",0,2020-05-30,Updated,2020-08-30,2279,2/?,0,8,2,208,1.285265297043579E-4,0.3773063650735989,0.008884094844858055,0.022261485355015573,0.0037659392097400615,0.5002908239995051,0.0024905381500030066,0.03181973628616662,1.5037289107668124E-4,0.05290211766033163
52,ANewStory.txt,ANewStory.txt,25047424,A New Story,General Audiences,"F/F, F/M","Rosalie Hale/Bella Swan, Alice Cullen/Jasper Hale","Bella Swan, Rosalie Hale, Edward Cullen, Jasper Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Charlie Swan, Jacob Black","Gay, LGBTQ Character, Romance, Light Angst, Fluff, Cute, Mates",2020-07-03,Updated,2020-10-15,34618,13/?,79,535,93,9838,0.010579470618309689,8.116213453989525E-6,0.13792635889718075,0.1240989612890829,0.05747352573696909,0.20096968648004113,4.2550154704327495E-6,0.017981627783549697,0.010819347008509025,0.44013865095743326
53,AnimalMagnetism.txt,AnimalMagnetism.txt,24971614,Animal Magnetism,Mature,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan, Renee Dwyer, Charlie Swan, Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale, Carlisle Cullen, Esme Cullen, Jessica Stanley, Angela Weber, Mike Newton, Eric Yorkie, Tyler Crowley, Jacob Black","Love triangles don't live here, Bella has friends in Phoenix, Edward is less of a stalker, Bella Swan with a Backbone, Edward is slightly less of a mopey anxiety boy",2020-06-29,Updated,2020-10-12,110261,22/25,131,125,42,3951,3.0330844187193646E-6,2.9226038936420847E-6,0.1101138094119746,0.08072103429991785,0.2070750297819598,0.3964422320578207,1.5322077039855673E-6,0.02464934014322465,3.216950804976599E-5,0.18095889690103628
54,AnotherNight.txt,AnotherNight.txt,27172600,Another Night,Mature,F/M,Alice Cullen/Jasper Hale,"Jasper Hale, Alice Cullen","Alternate Universe - Western, Gothic, Alternate Universe - Human, Still Vampires Though, you'll see - Freeform",2020-10-24,Completed,2020-10-24,5271,1/1,2,7,0,29,5.6323473091519996E-5,0.08137087816377525,0.26006711178334363,0.04749068525723715,5.873646206490064E-4,0.29311556288888047,2.845264010900435E-5,0.01819603644007604,6.589708368951902E-5,0.2990216876491484
55,Anytimekiddo.txt,Anytimekiddo.txt,26428831,"Anytime, kiddo",General Audiences,Gen,Renesmee Cullen & Jasper Hale,"Jasper Hale, Renesmee Cullen, Bella Swan, Edward Cullen, Alice Cullen, Jacob Black, Esme Cullen, Carlisle Cullen, Emmett Cullen, Rosalie Hale","non romantic, Family time, Tumblr Prompt, jazz taking care of renesmee, Family Fluff",2020-09-12,Completed,2020-09-12,1411,1/1,2,14,2,116,0.09277051989408393,0.0832722222350282,7.715683694046977E-4,0.005587591686062367,2.494381770542716E-4,0.40211902999887394,1.269993894966705E-4,5.609749492143647E-4,0.024016984796918106,0.3905246705038635
56,APerfectMetaphor.txt,APerfectMetaphor.txt,18392492,A Perfect Metaphor,Mature,F/M,Edward Cullen/Bella Swan,"Bella Swan, Edward Cullen, Charlie Swan, Victoria (Twilight)","Autism, Children, Psychosis, Angst with a Happy Ending, Vampires, Werewolves, Romance, Angst, Volturi",2019-04-08,Completed,2020-08-09,226103,62/62,100,137,29,3023,0.01422348606589091,0.02545345000056797,0.33309753374285855,0.02250274812485517,1.3387754012721123E-6,0.2357094062476645,0.005093658081621942,0.016376930147480196,5.36341193074243E-4,0.34700510762058523
57,Aphelion.txt,Aphelion.txt,25427128,Aphelion,Not Rated,F/F,"Edward Cullen/Bella Swan, but gay - Relationship, in which Edward is a girl, Mike Newton/Jessica Stanley, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Bella Swan, Edward Cullen, Jessica Stanley, Rosalie Hale, Mike Newton, Jacob Black, Carlisle Cullen, Charlie Swan, Emmett Cullen, Jasper Hale","Gay, literally the original twilight, but Edward is Elizabeth, and Bella has a personality",2020-07-21,Updated,2020-09-28,36760,12/?,8,17,4,530,1.582661930465821E-4,7.67400554817393E-6,0.09005539668058465,0.044516125722665306,0.6732109812635519,0.1463571934381768,4.023183041300649E-6,9.292203720805648E-5,3.099219888419246E-4,0.04528749548733518
58,APlaceDowntown.txt,APlaceDowntown.txt,26432881,A Place Downtown,Explicit,F/M,0,0,"Dirty Talk, Boss/Employee Relationship, Shameless Smut, Argument leads to sex, One of My Favorites",2020-09-13,Completed,2020-09-12,11314,2/2,0,7,0,111,2.628640725498317E-5,2.5328921186345505E-5,3.287191728226915E-4,0.3319717004115034,2.6081085715326875E-5,0.017240840574411793,1.3278969572232624E-5,0.44257006136496085,0.20392334184150945,0.003874361251062973
59,aportraitofmydaughtersingold.txt,aportraitofmydaughtersingold.txt,26934112,a portrait of my daughters in gold,General Audiences,Gen,0,"Renee Dwyer, Bella Swan, Phil Dwyer","Grief/Mourning, Post-Breaking Dawn, Death, But Also Life, Siblings",2020-10-10,Completed,2020-10-10,5800,1/1,2,15,2,53,5.215546168133303E-4,0.3164778101782678,0.01618707109622639,0.20011716998915477,0.00806643174670284,0.001182269638593293,2.5245816078740357E-5,1.1151447616224843E-4,0.2858354759760565,0.1714754564659441
60,AReversalOfFortune.txt,AReversalOfFortune.txt,25203343,A Reversal Of Fortune,Teen And Up Audiences,F/M,"Jasper Hale/Bella Swan, Carlisle Cullen/Esme Cullen, Carlisle Cullen & Bella Swan, Jasper Hale & Bella Swan, Peter & Bella Swan","Bella Swan, Carlisle Cullen, Esme Cullen, Jasper Hale, Alice Cullen, Edward Cullen, Emmett Cullen, Rosalie Hale, Peter (Twilight), Garrett (Twilight), Aro (Twilight), Kate (Twilight)","Time Travel, Time Travel Fix-It, Fluff and Angst, Family, Alternate Universe, No Renesmee Cullen, Cross-Posted on FanFiction.Net, Past Edward Cullen/Bella Swan, like a lot of pining, No weird hole in heart situation though, 1800s, Aro's a douche, I'm adding tags as I go, Can you tell?",2020-07-11,Updated,2020-10-17,27741,8/?,61,275,112,3771,1.1368788873086169E-5,0.06512898863725936,0.22446145997465064,0.010658691728960267,1.127998794974938E-5,0.19219014250149707,0.027469032558050135,0.021051949153887115,1.3301204465869952E-5,0.4590037854644066
61,ArosChoiceBellasDecisions.txt,ArosChoiceBellasDecisions.txt,25805368,Aro's Choice - Bella's Decisions,Explicit,F/M,"Jasper Hale/Bella Swan, Alice Cullen/Edward Cullen, Carlisle Cullen/Esme Cullen, Diego/Riley Biers, Alec/Bree, Emmett Cullen/Rosalie Hale, Jacob Black/Jane","Jasper Hale, Jasper Whitlock, Bella Swan, Alice Cullen, Carlisle Cullen, Alec (Twilight), Sulpicia (Twilight), Edward Cullen, Jane (Twilight), Original Characters, Rosalie Hale, Emmett Cullen, Amun (Twilight), Benjamin (Twilight), Demetri (Twilight), Bree Tanner, Diego (Twilight), Riley Biers","Explicit Sexual Content, Explicit Language, Smoking",2020-08-09,Updated,2020-10-04,31613,13/?,2,30,14,1256,9.940829674273528E-6,0.052258366080053374,9.685483112646786E-4,3.333441282636098E-5,9.863182454005497E-6,0.4734759823135132,0.23489005499964236,0.014937006237315593,1.1630527185786837E-5,0.2234052731060704
62,ArosChoiceBook.txt,ArosChoiceBook.txt,22652194,Aro's Choice - Book 1,Explicit,F/M,Jasper Hale/Bella Swan,"Charlie Swan, Bella Swan, Jasper Hale, Edward Cullen, Jessica Stanley, Eric Yorkie, Mike Newton, Carlisle Cullen, Esme Cullen, Rosalie Hale, Alice Cullen, Riley Biers, Aro (Twilight), Gianna (Twilight), Alec (Twilight), Jane (Twilight), Marcus (Twilight), Caius (Twilight), Jacob Black, Sam Uley, Emily Young (Twilight), Renee Dwyer, Phil Dwyer","Alternate Universe, Minor Violence, mentions of assault, Mention of Child Abuse, Post-Traumatic Stress Disorder - PTSD, Explicit Sexual Content, Heterosexual Sex, Oral Sex, Teen Pregnancy, mention of abortion",2020-02-10,Completed,2020-07-25,82972,29/29,66,214,83,9558,3.823651955571211E-6,0.07018093461416258,1.921392743051623E-4,0.13625410554120126,3.79378564105313E-6,0.6396595759198619,0.033954009968045706,0.05781005126903982,4.055442756723104E-5,0.06190101154821972
63,ArosDarling.txt,ArosDarling.txt,26061733,Aro's Darling,Not Rated,F/M,Aro (Twilight)/Original Female Character(s),"Aro (Twilight), Caius (Twilight), Marcus (Twilight)",0,2020-08-23,Completed,2020-08-23,6222,4/4,0,1,0,373,4.8982143695331356E-5,0.07307584628120284,1.503293271899783E-4,0.09075675142459588,4.859954712891452E-5,0.0011587721651302204,0.3480663401607513,0.05372526779063156,0.39200853432887756,0.04096057683079653
64,ARoseByAnyOtherName.txt,ARoseByAnyOtherName.txt,25710196,A Rose By Any Other Name...,General Audiences,"F/F, M/M, Multi","Rosalie Hale/Bella Swan, Rosalie Hale & Bella Swan, Edward Cullen/Emmett Cullen, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Billy Black/Charlie Swan","Bella Swan, Rosalie Hale, Edward Cullen, Emmett Cullen, Alice Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Charlie Swan, Jacob Black","Twilight Spitefic, Twilight Renaissance",2020-08-04,Updated,2020-10-27,56409,13/28,107,399,67,8014,5.247944964418793E-6,0.003372471244467147,0.16997149473658213,0.286247826657264,0.21284560893316135,0.32478252106470873,0.0012406710982705788,1.1075179998579026E-4,6.139967042805853E-6,0.0014172665535530542
65,Aroshiddenmate.txt,Aroshiddenmate.txt,25641664,Aro's hidden mate,Explicit,F/M,"Aro (Twilight)/Original Female Character(s), Carlisle Cullen/Esme Cullen, Edward Cullen/Bella Swan, Jacob Black/Renesmee Cullen, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, Jane (Twilight) & Original Character(s), Alec (Twilight) & Original Character(s)","Aro (Twilight), Edward Cullen, Original Female Character(s), Bella Swan, Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale, Esme Cullen, Renesmee Cullen, Jane (Twilight), Alec (Twilight)","Romance, Mates, Post-Breaking Dawn",2020-08-01,Updated,2020-07-31,2467,1/?,0,13,2,263,0.011582320902767592,1.1703195663815408E-4,3.727562476009626E-4,4.0727634107310344E-4,0.023042237111203574,0.32492359226760187,0.2785603722330622,2.710154088206379E-4,1.4210055481261126E-4,0.3605812969764192
66,ARoyalRomance.txt,ARoyalRomance.txt,23355058,A Royal Romance,General Audiences,F/M,Carlisle Cullen/Esme Cullen,"Emmett Cullen, Rosalie Hale, Jasper Hale, Edward Cullen, Alice Cullen, Original Cullen Character(s), Carlisle Cullen, Esme Cullen","Alternate Universe - Human, Alternate Universe - Royalty, 1930s, Alternate Universe - 1930s, Inspired by The Sound of Music, Pre-War",2020-03-28,Updated,2020-08-10,3998,3/?,0,6,1,160,7.312061701401888E-4,0.5699718686789154,0.07095721969206094,8.960871037760143E-4,0.04304374337995795,0.08760596449638697,0.03177020734332606,1.5634042993999816E-4,8.197342701211075E-5,0.19478538927848438
67,ASleepdeprivedteenagersguessatTwilight.txt,ASleepdeprivedteenagersguessatTwilight.txt,27163501,A Sleep-deprived teenagers guess at Twilight,Teen And Up Audiences,0,0,"Bella Swan, Charlie Swan, Renee Dwyer, James (Twilight), Billy Black",Parody,2020-10-23,Completed,2020-10-23,4515,1/1,0,0,0,15,6.32482099255521E-5,0.07824495082317197,0.0013877617487909723,0.49318910682635736,0.33189716318667845,3.0261600427607463E-4,3.195077390959815E-5,0.04072519566995714,7.39988561412752E-5,0.05408400790079157
