work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
27082834,Neutron Star,Mature,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Mike Newton/Jessica Stanley, Edward Cullen & Emmett Cullen, Edward Cullen & Jasper Hale, James/Bella Swan, Alice Cullen & Bella Swan, Alice Cullen & Rosalie Hale & Bella Swan","Edward Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Jasper Hale, Alice Cullen, Carlisle Cullen, Esme Cullen, Jessica Stanley, Angela Weber, Mike Newton, Charlie Swan, Renee Dwyer, James (Twilight)","Vampires, Human/Vampire Relationship, University, Vampire Family, Falling In Love, Twilight Renaissance, Alternate Universe - Canon Divergence, Canon Rewrite, Canon Relationships, Soulmates, Slow Burn, Enemies to Lovers, Sexual Tension, Feminist Themes, Bella Swan with a Backbone, POV Edward Cullen, POV Bella Swan, Edward Cullen Needs a Hug, POV Multiple, POV First Person, Romance, Alternate Canon, Alternate Universe - College/University, Canon Related, Character Development, I Wrote This Instead of Sleeping, Modern Era, Modern Retelling, Slow Build, Eventual Sex, Eventual Smut, Eventual Fluff, Fluff and Angst",English,2020-10-18,Updated,2020-10-25,7632,3/20,3,8,3,154
26821996,This New Life,Teen And Up Audiences,"Gen, F/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Carlisle Cullen/Esme Cullen,"Carlisle Cullen, Edward Cullen, Esme Cullen","Implied/Referenced Suicide, Canon Compliant, Infant Death, Domestic Violence, Slow Burn, Yearning",English,2020-10-04,Updated,2020-10-25,33188,8/?,12,11,2,256
26278054,Honey Just Put Your Sweet Lips On My Lips,Mature,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Rosalie Hale/Bella Swan, Alice Cullen/Edward Cullen","Rosalie Hale, Bella Swan, Edward Cullen, Alice Cullen","BAMF Bella Swan, Past Rape/Non-con, Lesbian Character of Color, POV Lesbian Character, Femslash, Slow Burn, Rated M for later Chapters",English,2020-09-04,Updated,2020-10-25,13331,13/?,43,179,24,2926
24986737,The Path of the Stars,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Jared Cameron/Kim Connweller, Edward Cullen/Bella Swan, Sam Uley/Emily Young, Quil Ateara V/Jessica Stanley, Lauren Mallory/Original Male Character(s), Rachel Black/Paul Lahote, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen","Jacob Black, Leah Clearwater, Seth Clearwater, Billy Black, Sue Clearwater, Angela Weber, Embry Call","Humor, Fluff and Angst, Drama & Romance, Deviates From Canon, Slow Build, Soulmates, Female Friendship, Mental Health Issues, Sexual Assault, Violence, Drinking, Character Death, Imprinting, Imprinting (Twilight), Pack Dynamics, Love Confessions",English,2020-06-29,Updated,2020-10-25,62230,19/?,29,37,3,1086
25095658,Old Soul,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Emmett Cullen/Original Female Character(s),"Emmett Cullen, Bella Swan, Edward Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Original Female Character(s), Carlisle Cullen, Esme Cullen","Alternate Universe - Soulmates, Old Soul, TW-stalking",English,2020-07-05,Updated,2020-10-25,63470,19/?,45,84,25,1976
27192217,One New Message,Not Rated,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Quil Ateara V/Leah Clearwater,"Quil Ateara V, Leah Clearwater, Seth Clearwater","Imprinting, Imprinting (Twilight), Anti-Imprinting, Angst, Angst with a Happy Ending, Pack Dynamics, Pack Bonding, Shapeshifting, Prompt Fill, Alternate Universe - Canon Divergence, Friends to Lovers, Voicemail, Love Confessions",English,2020-10-25,Completed,2020-10-25,1616,1/1,1,2,null,20
24416716,Defining Normal,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Embry Call/Original Female Character(s), Jared Cameron/Kim Connweller","Embry Call, Quil Ateara V, Kim Connweller, Jared Cameron, Original Female Character(s)","Slow Burn, Female Friendship, Original Character(s), College, Fluff, Work In Progress, Alternate Universe - Canon Divergence, Alternate Universe - Imprinting, Shapeshifting, POV Third Person, minor quil ateara & claire young friendship, Imprinting, Imprinting (Twilight), imprinting with a choice, Friends to Lovers, Found Family, minor sam uley/emily young, Pack Dynamics, embry is a bumbling awkward FOOL, but we love him and he is trying his best, quil and claire are strictly platonic we dont do that underage bs, smeyer can suck my dick, Childhood Trauma, Mild Hurt/Comfort, background leah clearwater/quil ateara v, Anti-Imprinting",English,2020-05-28,Updated,2020-10-25,86259,20/?,54,54,12,1678
25012216,i'm chasing fire (when i'm running after you),Teen And Up Audiences,F/F,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer",Rosalie Hale/Bella Swan,"Bella Swan, Rosalie Hale, Jacob Black, Edward Cullen, Jasper Hale, Alice Cullen, Charlie Swan, Esme Cullen, Carlisle Cullen, Emmett Cullen, the whole gang","OOC characters, Slow Burn, enemies for one second to friends to lovers, bella & jacob, we don't like edward, but maybe we do?, minor jacob/edward, bella & the cullens, bella & jasper as BFFs",English,2020-07-01,Updated,2020-10-25,77445,22/?,642,1088,165,21139
20168974,Monsters,Teen And Up Audiences,"F/M, Gen","Twilight Series - All Media Types, Twilight Series - Stephenie Meyer","Sam Uley/Emily Young, Leah Clearwater/Sam Uley, Leah Clearwater & Emily Young, Alice Cullen & Edward Cullen, Leah Clearwater/Edward Cullen","Leah Clearwater, Edward Cullen, Sam Uley, Emily Young (Twilight), Alice Cullen","Slow Burn, Fantasy, POV Alternating, Original Character(s)",English,2019-08-08,Updated,2020-10-25,90798,22/?,39,61,14,1447
27079069,Homing Instinct,Teen And Up Audiences,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer",Sam Uley/Original Female Character(s),"Original Female Character(s) of Color, Collin Littlesea, Brady Fuller, Jacob Black, Sam Uley's Pack (Twilight)","Not Canon Compliant, not an imprint story, questioning imprinting, AU, Culture and religion are important in this, Slow Build, Emotional Hurt/Comfort, Friends to Lovers, Dysfunctional Family, Undisclosed relationships - Freeform",English,2020-10-18,Updated,2020-10-25,4156,2/?,6,5,1,44
27185650,Hold On To Each Other,General Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","Quarantine, JaliceWeek20, this is short and sweet, just a quick little fluff of our favorite couple, how they spent their pandemic together, this is prob literally the shortest thing i wrote, Canon Compliant, Post-Canon",English,2020-10-25,Completed,2020-10-25,616,1/1,3,9,null,83
26365396,The New Addition,Mature,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen, Jacob Black/Original Female Character(s), Jacob Black & Bella Swan","Bella Swan, Edward Cullen, Alice Cullen, Carlisle Cullen, Rosalie Hale, Jasper Hale, Esme Cullen, Charlie Swan, Original Female Human Character(s), Jacob Black, Jacob Black's Pack (Twilight), Seth Clearwater, Denali Coven (Twilight), The Volturi (Twilight)","Romance Novel, Drama, Family Drama, Family",English,2020-09-08,Updated,2020-10-24,20496,8/?,null,12,4,622
27184919,Ending,General Audiences,F/M,Twilight Series - Stephenie Meyer,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale, Carlisle Cullen","JaliceWeek20, Quarantine, Isolation, Cancer",English,2020-10-25,Completed,2020-10-25,1091,1/1,5,6,null,40
22114762,A Bank of Violets,Mature,"F/F, F/M",Twilight Series - Stephenie Meyer,"Rosalie Hale/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen","Rosalie Hale, Cullen Family, Edward Cullen, Mike Newton, Angela Weber, Jessica Stanley, Bella Swan, Charlie Swan","Canon Rewrite, bella is gay, Rosalie is sapphic, removing problematic undertones, edward and Alice are wingmen, Slow Burn, Awkward Bella, pro Jessica Stanley, Attempted Sexual Assault, Fix-It, Angst, Plot, Developing Friendships, Minor Original Character(s), As in bella now has friends, My First Work in This Fandom, This isn't as angsty as i thought it would be, Humor, Homophobic Language, Canon-Typical Violence, Hand-wavy car science, Can you tell i know jack shit about cars, Fuck Tyler, First Dates, First Kiss",English,2020-10-24,Completed,2020-10-24,103066,27/27,477,953,195,24934
24786358,The Rosebud Garden,Mature,"F/F, Multi",Twilight Series - Stephenie Meyer,"Rosalie Hale/Bella Swan, Edward Cullen/Depression, Minor or Background Relationship(s), Mike Newton/Jessica Stanley","Bella Swan, Jacob Black, Charlie Swan, Rosalie Hale, Emmett Cullen, Edward Cullen, Cullen Family, Jessica Stanley, Mike Newton, The Pack - Character, The Volturi (Twilight), Leah Clearwater","Angst, I'm Sorry, Idiots in Love, Emmett deserves a medal, Humor, Fluff, Is it fluff if they're not dating?, Suicide Attempt, Friendship, the plot only happens in like act three, I don't know how to tag without spoilers, Emails, gratuitous literature references, Texting, Friends With Benefits, Good Parent Charlie Swan, Emmett is the smartest bitch in this entire goddam house and i will die on this hill, Renee is a bad mom",English,2020-10-24,Updated,2020-10-24,22066,10/?,246,345,82,7654
25389286,Monomania,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Jasper Hale/Original Female Character(s),"Jasper Hale, Edward Cullen, Emmett Cullen, Rosalie Hale, Esme Cullen, Carlisle Cullen, Peter (Twilight), Charlotte (Twilight), Maria (Twilight), Aro (Twilight), Demetri (Twilight), The Volturi (Twilight)","Romance, Dark, Sequel, Angst, Mystery",English,2020-07-19,Updated,2020-10-24,28979,10/?,52,101,24,2066
27180994,Conversations,General Audiences,Gen,Twilight Series - Stephenie Meyer,,"Beau Swan, Charlie Swan","Trans Male Character, good dads",English,2020-10-24,Completed,2020-10-24,1082,1/1,1,3,null,34
26566000,A Body of Water and Bones,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Original Female Character(s), Edward Cullen/Bella Swan","Edward Cullen, Bella Swan, Original Female Character(s), Jessica Stanley, Mike Newton, Angela Weber, Lauren Mallory, Alice Cullen, Emmett Cullen, Jasper Hale, Rosalie Hale, Carlisle Cullen, Esme Cullen","Romance, Drama, Friendship, Humor, Angst, Self-Insert, SI-OC, SI, Reincarnation, Dimension Travel, High School, Gossip, Shenanigans, Fluff, Swearing, Sassy OFM, Pop Culture, Slice of Life, Foreknowledge, Not Canon Compliant, Canon Rewrite",English,2020-09-20,Updated,2020-10-24,32352,11/?,280,428,121,5081
26913235,The Cross Of Desire,Explicit,"F/M, Multi",Twilight Series - Stephenie Meyer,"Aro/Bella Swan, Caius/Bella Swan, Marcus/Bella Swan","Bella Swan, Aro (Twilight), Marcus (Twilight), Caius (Twilight), Carlisle Cullen","Polyamory, Shameless Smut, Fluff and Smut, Vampire Sex",English,2020-10-09,Updated,2020-10-24,35467,7/?,7,44,9,992
27175108,Because the Dog Said So,Teen And Up Audiences,"F/F, F/M, Multi","Twilight Series - All Media Types, Twilight Series - Stephenie Meyer","Alice Cullen/Jasper Hale/Bella Swan, Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen","Bella Swan, Alice Cullen, Jasper Hale, Charlie Swan, Carlisle Cullen, Esme Cullen, Rosalie Hale, Emmett Cullen, Jacob Black, Billy Black","Polyamory, Fix-It of Sorts, police dog, Love, Awkwardness, So Much Awkwardness, vampires duh, Emotional Trauma, Bella is so much more angsty in this, it might not seem like it in the first chapters but it's coming, awkward teenage vampires, Carlisle and Esme are the only ones with brains and the rest of them share a single brain cell, I'm going to try to inject humor into this somewhere, Other Additional Tags to Be Added",English,2020-10-24,Updated,2020-10-24,2901,2/?,3,8,1,93
27167422,Soul Searching for the Lost,Teen And Up Audiences,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Rosalie Hale/Original Female Character(s), Carlisle Cullen/Esme Cullen, Alice Cullen/Jasper Hale","Rosalie Hale, Original Female Character(s), Charlie Swan, Bella Swan, Esme Cullen, Carlisle Cullen, Emmett Cullen, Edward Cullen, Alice Cullen, Jasper Hale","Short Story, Lesbian Character, LGBTQ Themes, LGBTQ Female Character, Lesbian Vampires, Lesbian, Vampires, Shapeshifters - Freeform, Shapeshifter",English,2020-10-23,Updated,2020-10-24,3523,2/?,10,18,7,135
27179807,Till Death Us Do Part,General Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","Spanish flu, Quarantine, JaliceWeek20",English,2020-10-24,Completed,2020-10-24,4664,1/1,4,14,null,48
27070357,I Put A Spell On You,Explicit,F/M,Twilight Series - Stephenie Meyer,"Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Bella Swan, Edward Cullen, Emmett Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Jacob Black, Garrett (Twilight), Tanya (Twilight), Felix (Twilight), Ben Cheney, Angela Weber, James (Twilight), Victoria (Twilight), Esme Cullen, Carlisle Cullen, Kate (Twilight)","Angst and Hurt/Comfort, Romance, Dom/sub",English,2020-10-17,Updated,2020-10-24,2916,2/?,null,4,null,60
27178873,Time to Turn Back,General Audiences,F/M,Twilight Series - All Media Types,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","COVID 19 mention, Panic Attacks",English,2020-10-24,Completed,2020-10-24,1165,1/1,3,11,1,46
26802388,Twist of Fate,Explicit,F/M,Twilight Series - All Media Types,"Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Elizabeth Mason/Carlisle Cullen","Edward Cullen, Bella Swan, Elizabeth Masen, Carlisle Cullen, Esme","Vampires, Volturi, Shift of story, Future Lemons, More tags coming, POV Multiple",English,2020-10-03,Updated,2020-10-24,15443,6/?,2,16,4,215
17149061,The Pack,General Audiences,,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",,"Jacob Black, Sam Uley, Emily Young, Seth Clearwater, Leah Clearwater, Paul Lahote, Jared Cameron, Embry Call, Quil Atera, Rachel Black, Sue Clearwater","Bonfire, Christmas, Christmas Eve, Snow, snowball - Freeform, Snowball Fight, Sibling, Siblings, Brother, Sister - Freeform, Fire, Snow Angels, Snowmen, Bisexual Character, Lesbian Character, Pride, Pride Parade",English,2018-12-25,Updated,2020-10-24,6886,10/?,null,21,null,627
26793859,Fool Me Once,Mature,F/M,Twilight Series - All Media Types,Bella/Jasper,,,English,2020-10-03,Updated,2020-10-25,16738,4/15,10,47,12,601
27169561,You and I,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","soft little one shot for your enjoyment, yeehaw soft, western babes, Alternate Universe - Human, JaliceWeek20, Jaliceweek, Jalice",English,2020-10-24,Completed,2020-10-24,3764,1/1,2,10,1,65
27169609,Tow Truck,General Audiences,,Twilight Series - Stephenie Meyer,Emmett Cullen/Rosalie Hale,"Rosalie Hale, Emmett Cullen","Missing Scene, Canon Compliant",English,2020-10-24,Completed,2020-10-24,1271,1/1,1,3,null,32
26423269,Ours Is My Favorite,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Edward Cullen/Bella Swan, Alice Cullen & Edward Cullen & Emmett Cullen & Jasper Hale & Rosalie Hale & Bella Swan, Carlisle Cullen/Esme Cullen, Alice Cullen & Rosalie Hale, Emmett Cullen & Jasper Hale","Rosalie Hale, Emmett Cullen, Alice Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Edward Cullen, Bella Swan, Renesmee Cullen","Twilight Renaissance, Vampires, this is slightly more canon are you proud, the cullens are still idiots though dw, enjoy them trying to navigate modern life, spoilers theyre bad at it",English,2020-09-12,Updated,2020-10-24,21978,13/?,66,62,9,1086
23931622,Crack Of Sunlight,Teen And Up Audiences,F/M,Twilight Series - All Media Types,"Edward Cullen/Bella Swan, Jacob Black & Bella Swan, Bella Swan & Sam Uley","Bella Swan, Edward Cullen, Jacob Black, Charlie Swan, Rosalie Hale, Lauren Mallory, Original Characters","This will follow canon relativly closely at first, and then it will only follow the broadest strokes, but there are changes all throughout the story, i've taken canon out back and shot it, slower burn than canon, Jacob and Bella are bffs (Twilight), Hybrid Bella Swan, Dhampire Bella Swan, Non-Human Bella Swan",English,2020-04-30,Updated,2020-10-24,15565,4/?,6,70,20,821
25189183,Out of the Coffin,Explicit,"F/M, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Rosalie Hale/ Emmett McCarthy, Carlisle Cullen/Esme Platt, Jacob Black/Vanessa Wolfe","Edward Cullen, Bella Swan, Rosalie Hale, Emmett McCarthy, Carlisle Cullen, Esme Platt, Jacob Black, Vanessa Wolfe, Renesmee Cullen, Jasper Hale, Jessica Stanley, Tyler Crowley, Charlie Swan, Ethan Platt","Romance, Love, Smut, Lemons, Supernatural - Freeform, Vampires, Shapeshifters - Freeform, Blood, Gore, Violence, Canon couples, Multiple Pov, Rewrite",English,2020-07-10,Updated,2020-10-24,15540,10/31,14,13,4,385
26554234,Wrecked and Broken Stars,Teen And Up Audiences,,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer",Alec & Jane (Twilight),"Alec (Twilight), Jane (Twilight), Aro (Twilight), Caius (Twilight), Sulpicia (Twilight), Athenodora (Twilight), Amun (Twilight), Kebi (Twilight), Benjamin (Twilight), Tia (Twilight)","Alec Needs a Hug, Jane needs a hug, Alec and Jane want parents, More characters to be added, More tags to be added",English,2020-09-20,Updated,2020-10-24,2269,8/25,2,22,7,234
